Customer_ID,Num_CC,Dependents,Status_Checking_Acc,Credit_History,Purposre_Credit_Taken,Savings_Acc,Years_At_Present_Employment,Marital_Status_Gender,Other_Debtors_Guarantors,Other_Inst_Plans ,Housing,Job,Telephone,Foreign_Worker,Duration_binned,Credit_amount_binned,Age_binned,Default_On_Payment
104175,2,1,A11,A33,A46,A61,A72,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,1
104176,1,1,A14,A31,A41,A65,A71,A92,A101,A141,A152,A174,A192,A201,B12,B22,B33,1
104177,1,1,A11,A32,A42,A61,A73,A91,A101,A143,A152,A173,A191,A201,B11,B21,B32,0
104178,2,1,A11,A34,A43,A63,A75,A93,A101,A143,A152,A173,A191,A201,B10,B20,B33,0
104179,2,2,A14,A32,A43,A61,A74,A93,A101,A143,A151,A174,A192,A201,B11,B20,B31,0
104180,2,1,A11,A34,A40,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B35,0
104181,2,1,A14,A33,A49,A61,A72,A91,A101,A143,A152,A173,A191,A201,B13,B23,B31,1
104182,2,1,A12,A33,A49,A61,A73,A91,A101,A142,A152,A174,A192,A201,B13,B21,B31,1
104183,2,2,A11,A31,A40,A65,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B32,1
104184,1,1,A14,A34,A42,A64,A73,A93,A101,A143,A152,A173,A192,A201,B12,B21,B33,0
104185,1,2,A12,A34,A40,A61,A75,A93,A101,A141,A152,A173,A192,A201,B11,B20,B32,1
104186,2,1,A14,A34,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104187,1,2,A12,A31,A41,A61,A75,A92,A101,A141,A153,A174,A192,A201,B10,B22,B35,1
104188,3,1,A12,A34,A40,A61,A71,A93,A101,A143,A153,A171,A192,A201,B11,B20,B35,0
104189,1,1,A11,A32,A43,A62,A74,A94,A101,A143,A152,A173,A191,A201,B11,B20,B30,1
104190,2,1,A12,A30,A42,A61,A73,A92,A101,A141,A152,A173,A192,A201,B11,B21,B31,0
104191,3,1,A14,A32,A49,A64,A73,A93,A101,A143,A152,A174,A192,A201,B12,B21,B33,1
104192,1,2,A12,A30,A49,A62,A74,A93,A101,A143,A153,A172,A191,A201,B14,B21,B31,1
104193,1,2,A12,A32,A49,A61,A73,A93,A101,A143,A152,A173,A192,A201,B12,B21,B32,1
104194,1,1,A14,A32,A43,A61,A74,A94,A101,A143,A151,A173,A191,A201,B10,B20,B31,0
104195,1,1,A12,A32,A43,A62,A73,A93,A103,A143,A151,A173,A191,A201,B13,B21,B30,1
104196,2,1,A12,A34,A46,A61,A75,A92,A101,A143,A152,A174,A192,A201,B10,B20,B31,1
104197,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A192,A201,B10,B20,B31,0
104198,4,1,A12,A32,A42,A62,A72,A92,A101,A141,A151,A173,A191,A201,B11,B20,B31,1
104199,1,1,A12,A32,A41,A65,A75,A93,A101,A141,A153,A173,A192,A201,B12,B21,B32,0
104200,1,1,A12,A33,A42,A61,A75,A91,A101,A143,A152,A174,A192,A201,B11,B21,B32,1
104201,2,1,A14,A34,A46,A63,A75,A93,A101,A143,A152,A173,A192,A201,B10,B20,B33,0
104202,1,1,A11,A32,A40,A61,A73,A94,A101,A143,A152,A172,A191,A201,B11,B20,B31,0
104203,2,1,A14,A33,A49,A61,A74,A93,A101,A143,A152,A173,A191,A201,B12,B22,B31,0
104204,1,1,A11,A32,A48,A61,A74,A94,A101,A143,A151,A173,A191,A201,B11,B20,B30,1
104205,2,2,A14,A34,A40,A61,A75,A93,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
104206,3,2,A11,A34,A41,A61,A75,A93,A101,A143,A153,A174,A192,A201,B12,B24,B32,0
104207,3,1,A14,A34,A42,A61,A75,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
104208,1,1,A12,A34,A44,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104209,1,1,A11,A32,A49,A61,A73,A94,A101,A142,A152,A172,A191,A201,B12,B22,B30,0
104210,1,1,A14,A32,A41,A64,A74,A93,A101,A143,A152,A173,A191,A202,B11,B20,B34,0
104211,2,2,A14,A34,A43,A65,A73,A93,A101,A143,A152,A173,A191,A201,B10,B21,B31,0
104212,1,1,A14,A32,A43,A65,A75,A92,A101,A143,A152,A172,A192,A201,B13,B21,B33,0
104213,2,1,A11,A30,A49,A61,A71,A93,A101,A142,A152,A173,A192,A201,B12,B22,B33,1
104214,1,1,A13,A33,A49,A61,A75,A93,A101,A143,A152,A174,A192,A201,B12,B20,B35,1
104215,1,1,A14,A34,A43,A65,A75,A93,A101,A143,A152,A173,A192,A201,B13,B21,B33,0
104216,2,1,A12,A34,A48,A65,A74,A92,A101,A143,A152,A172,A191,A201,B10,B20,B32,0
104217,1,1,A11,A30,A49,A61,A74,A93,A101,A141,A152,A173,A192,A201,B11,B21,B31,0
104218,1,1,A13,A32,A43,A61,A73,A93,A101,A143,A152,A173,A192,A201,B13,B21,B30,0
104219,1,1,A11,A32,A42,A61,A73,A91,A101,A143,A151,A172,A191,A201,B12,B21,B30,0
104220,1,1,A14,A32,A40,A61,A73,A92,A101,A143,A152,A173,A192,A201,B10,B20,B34,0
104221,1,1,A12,A32,A43,A61,A72,A94,A103,A141,A152,A172,A191,A201,B11,B20,B31,0
104222,1,1,A11,A32,A46,A65,A73,A92,A101,A141,A151,A173,A192,A201,B11,B20,B30,0
104223,2,1,A14,A32,A43,A61,A73,A93,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
104224,2,2,A14,A33,A49,A65,A73,A93,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
104225,1,1,A14,A32,A41,A61,A73,A93,A101,A143,A152,A173,A192,A201,B11,B21,B31,0
104226,2,1,A14,A30,A45,A61,A73,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,0
104227,2,1,A12,A32,A43,A64,A74,A93,A102,A141,A152,A173,A192,A201,B14,B24,B31,1
104228,1,1,A11,A32,A42,A61,A75,A93,A101,A143,A153,A174,A192,A201,B11,B23,B33,1
104229,1,1,A14,A32,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B10,B20,B30,1
104230,1,1,A11,A32,A42,A61,A72,A93,A101,A141,A153,A173,A191,A201,B12,B21,B30,0
104231,1,1,A13,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,1
104232,1,1,A14,A32,A40,A63,A75,A93,A101,A143,A153,A172,A191,A201,B10,B21,B33,0
104233,1,1,A14,A32,A43,A62,A74,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
104234,1,1,A12,A32,A43,A61,A73,A94,A103,A143,A152,A172,A191,A201,B11,B20,B31,0
104235,3,2,A14,A34,A43,A61,A74,A93,A101,A143,A152,A172,A191,A201,B10,B20,B32,0
104236,1,2,A11,A32,A43,A61,A71,A93,A101,A142,A152,A174,A191,A201,B12,B20,B31,1
104237,1,1,A12,A32,A40,A65,A71,A93,A101,A143,A152,A171,A192,A201,B10,B25,B30,1
104238,2,1,A12,A32,A49,A62,A75,A91,A101,A141,A151,A172,A191,A201,B11,B21,B34,1
104239,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
104240,1,2,A11,A32,A43,A61,A75,A93,A103,A143,A152,A173,A191,A201,B12,B21,B32,0
104241,1,1,A11,A32,A40,A65,A75,A92,A101,A141,A152,A173,A191,A201,B12,B20,B31,1
104242,1,2,A14,A32,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B10,B20,B33,0
104243,2,2,A11,A30,A41,A61,A75,A93,A101,A143,A153,A173,A191,A201,B14,B21,B30,1
104244,2,1,A14,A34,A49,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104245,1,2,A14,A31,A48,A63,A73,A92,A101,A143,A152,A172,A191,A201,B11,B21,B32,0
104246,1,1,A14,A32,A49,A61,A74,A93,A101,A143,A152,A173,A192,A201,B12,B20,B31,0
104247,3,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
104248,1,1,A14,A30,A40,A62,A73,A93,A101,A141,A151,A173,A191,A202,B10,B20,B32,0
104249,1,1,A13,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
104250,1,1,A14,A32,A43,A61,A71,A92,A102,A143,A151,A173,A191,A201,B11,B20,B30,1
104251,2,1,A11,A34,A40,A64,A74,A92,A101,A143,A152,A172,A192,A201,B10,B20,B32,0
104252,1,1,A13,A32,A42,A61,A73,A92,A101,A143,A152,A172,A191,A201,B11,B20,B33,0
104253,1,1,A12,A32,A40,A61,A73,A92,A103,A141,A152,A173,A191,A201,B12,B20,B30,1
104254,2,1,A14,A33,A42,A62,A73,A93,A101,A143,A152,A173,A191,A201,B12,B21,B32,0
104255,1,1,A12,A32,A42,A65,A74,A93,A101,A143,A152,A173,A192,A201,B10,B20,B30,0
104256,1,1,A12,A33,A43,A65,A73,A93,A101,A143,A152,A172,A191,A201,B15,B22,B31,0
104257,2,1,A14,A34,A43,A61,A73,A93,A101,A143,A152,A172,A191,A201,B12,B21,B32,0
104258,1,1,A11,A31,A43,A61,A73,A91,A101,A143,A153,A173,A191,A201,B11,B20,B31,1
104259,1,1,A14,A32,A41,A62,A72,A92,A101,A143,A152,A173,A192,A201,B11,B21,B30,0
104260,3,1,A14,A34,A43,A62,A71,A92,A101,A143,A152,A172,A191,A201,B10,B20,B34,0
104261,1,1,A11,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104262,1,1,A11,A32,A43,A61,A75,A92,A101,A143,A152,A173,A191,A201,B12,B20,B34,0
104263,3,1,A11,A34,A40,A61,A75,A93,A101,A143,A153,A174,A192,A201,B11,B22,B32,0
104264,3,1,A14,A34,A46,A61,A75,A92,A101,A141,A153,A172,A191,A201,B11,B21,B34,0
104265,2,2,A14,A34,A40,A61,A75,A93,A101,A143,A152,A172,A191,A202,B10,B20,B31,0
104266,1,2,A12,A32,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,1
104267,2,1,A14,A34,A49,A65,A75,A93,A101,A143,A152,A173,A191,A201,B13,B22,B32,0
104268,1,1,A14,A32,A43,A61,A72,A92,A101,A142,A152,A173,A192,A201,B12,B20,B32,0
104269,1,1,A11,A32,A40,A61,A75,A91,A101,A143,A152,A174,A192,A202,B11,B23,B33,1
104270,2,1,A14,A32,A43,A65,A75,A93,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
104271,1,1,A14,A32,A40,A65,A74,A93,A101,A143,A152,A173,A191,A202,B11,B21,B31,0
104272,1,1,A14,A34,A42,A63,A74,A92,A101,A143,A151,A173,A192,A201,B11,B20,B32,0
104273,1,1,A12,A31,A40,A65,A71,A93,A102,A143,A153,A174,A192,A201,B14,B24,B32,0
104274,2,1,A12,A32,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B14,B21,B31,1
104275,1,1,A11,A32,A45,A61,A72,A91,A101,A143,A152,A172,A192,A201,B12,B24,B31,1
104276,1,2,A14,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B10,B21,B31,0
104277,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104278,1,1,A11,A32,A42,A65,A75,A91,A101,A143,A152,A172,A192,A201,B11,B20,B33,0
104279,1,1,A14,A32,A42,A61,A72,A92,A101,A143,A152,A173,A191,A201,B10,B21,B31,1
104280,1,1,A14,A32,A43,A62,A73,A93,A101,A143,A151,A174,A192,A201,B12,B20,B31,0
104281,2,1,A14,A34,A41,A64,A75,A93,A101,A143,A151,A173,A192,A201,B11,B21,B30,0
104282,1,1,A14,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
104283,1,1,A13,A31,A43,A65,A74,A93,A101,A141,A152,A172,A191,A201,B11,B20,B33,0
104284,1,1,A14,A34,A42,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B34,0
104285,1,1,A12,A34,A40,A62,A72,A91,A101,A143,A152,A173,A192,A201,B12,B21,B32,0
104286,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A152,A172,A192,A201,B13,B24,B32,0
104287,1,2,A11,A32,A41,A61,A74,A93,A101,A143,A152,A173,A191,A201,B14,B21,B31,0
104288,1,1,A12,A33,A410,A62,A71,A93,A101,A143,A153,A174,A192,A201,B14,B23,B31,0
104289,2,1,A12,A32,A43,A61,A73,A92,A103,A143,A152,A173,A192,A201,B11,B20,B33,0
104290,1,1,A11,A33,A43,A61,A72,A94,A101,A142,A152,A173,A191,A201,B12,B20,B33,1
104291,1,1,A14,A32,A49,A61,A73,A94,A101,A143,A152,A173,A192,A202,B11,B20,B31,0
104292,1,1,A12,A32,A41,A61,A72,A94,A101,A143,A151,A174,A192,A201,B13,B23,B31,1
104293,2,2,A11,A34,A41,A61,A75,A92,A101,A143,A153,A174,A192,A201,B12,B22,B32,0
104294,1,1,A13,A34,A41,A61,A75,A93,A101,A143,A153,A173,A191,A201,B13,B21,B34,0
104295,2,2,A14,A34,A49,A65,A75,A91,A101,A141,A152,A174,A191,A201,B14,B23,B33,0
104296,1,1,A12,A32,A42,A61,A72,A92,A101,A143,A152,A173,A192,A201,B14,B23,B31,1
104297,1,1,A14,A32,A41,A65,A72,A92,A101,A143,A151,A173,A191,A201,B11,B21,B30,0
104298,1,1,A14,A32,A40,A65,A75,A93,A102,A143,A152,A172,A191,A202,B10,B20,B33,0
104299,1,1,A14,A32,A42,A61,A73,A93,A101,A143,A152,A173,A192,A201,B11,B21,B32,0
104300,2,1,A12,A34,A42,A64,A74,A93,A101,A143,A152,A173,A192,A201,B11,B21,B31,0
104301,1,1,A14,A32,A40,A61,A71,A92,A101,A143,A152,A171,A192,A201,B10,B20,B33,0
104302,1,1,A12,A30,A43,A61,A73,A92,A101,A143,A152,A173,A192,A201,B13,B21,B32,1
104303,2,2,A13,A34,A40,A65,A74,A93,A101,A141,A152,A172,A191,A201,B12,B20,B32,1
104304,2,1,A11,A34,A40,A61,A74,A93,A102,A143,A152,A173,A192,A201,B10,B20,B33,0
104305,1,1,A14,A34,A40,A63,A73,A93,A101,A141,A153,A173,A191,A201,B14,B24,B32,1
104306,1,1,A14,A32,A42,A64,A73,A91,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
104307,1,1,A14,A32,A41,A65,A74,A92,A101,A142,A151,A172,A191,A201,B12,B21,B30,0
104308,1,1,A11,A32,A43,A62,A72,A94,A101,A143,A152,A172,A192,A201,B11,B20,B31,1
104309,1,1,A12,A32,A42,A61,A73,A92,A101,A143,A152,A173,A191,A201,B10,B20,B30,1
104310,1,1,A12,A32,A40,A61,A73,A94,A101,A143,A151,A172,A191,A201,B10,B20,B30,0
104311,1,1,A12,A32,A410,A65,A71,A93,A101,A141,A153,A171,A192,A201,B14,B22,B32,0
104312,1,1,A14,A32,A42,A62,A73,A93,A101,A142,A152,A173,A191,A201,B12,B22,B31,0
104313,1,1,A13,A32,A42,A61,A72,A92,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
104314,1,1,A12,A32,A40,A61,A74,A94,A101,A141,A152,A172,A191,A201,B11,B20,B31,1
104315,1,2,A13,A32,A40,A65,A72,A93,A101,A143,A152,A172,A191,A202,B10,B20,B31,0
104316,1,1,A11,A31,A42,A61,A75,A93,A101,A141,A152,A173,A191,A201,B13,B21,B31,1
104317,1,2,A11,A32,A42,A61,A73,A93,A103,A143,A152,A172,A191,A201,B11,B20,B32,0
104318,1,1,A12,A32,A42,A65,A73,A92,A101,A143,A152,A172,A192,A201,B12,B21,B33,0
104319,2,1,A14,A34,A46,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104320,2,1,A11,A33,A42,A61,A75,A92,A101,A143,A152,A172,A191,A201,B11,B21,B31,0
104321,2,1,A12,A34,A40,A61,A71,A94,A101,A143,A152,A174,A191,A201,B12,B21,B31,1
104322,1,1,A11,A32,A43,A61,A72,A91,A101,A143,A152,A173,A191,A201,B12,B20,B31,1
104323,1,1,A11,A32,A41,A61,A74,A93,A101,A143,A153,A174,A192,A201,B12,B21,B31,0
104324,1,1,A11,A32,A42,A64,A73,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
104325,2,1,A14,A34,A40,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
104326,2,1,A11,A34,A40,A61,A74,A93,A101,A143,A152,A172,A191,A202,B10,B21,B32,0
104327,1,1,A14,A34,A42,A65,A75,A93,A101,A143,A151,A173,A192,A201,B11,B22,B33,0
104328,1,2,A14,A32,A40,A64,A74,A92,A101,A143,A152,A173,A192,A201,B12,B20,B31,0
104329,1,1,A13,A32,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,0
104330,1,2,A12,A32,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
104331,2,1,A11,A34,A41,A61,A71,A93,A101,A143,A153,A174,A192,A201,B12,B22,B35,0
104332,2,1,A14,A34,A46,A62,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
104333,1,1,A12,A32,A40,A62,A72,A92,A101,A143,A152,A174,A191,A201,B15,B22,B30,1
104334,2,1,A14,A34,A41,A62,A73,A92,A101,A141,A151,A172,A191,A201,B14,B24,B30,1
104335,2,2,A11,A30,A42,A61,A75,A93,A101,A141,A151,A173,A191,A201,B12,B21,B30,1
104336,1,1,A11,A34,A42,A61,A73,A91,A101,A143,A151,A174,A192,A201,B10,B21,B32,1
104337,1,1,A12,A32,A43,A61,A72,A92,A103,A143,A152,A172,A191,A201,B11,B20,B30,0
104338,1,1,A11,A32,A44,A65,A73,A92,A101,A143,A151,A173,A191,A201,B11,B20,B30,1
104339,1,1,A11,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
104340,1,1,A12,A32,A42,A61,A73,A91,A101,A143,A152,A172,A191,A201,B10,B20,B31,0
104341,2,1,A12,A34,A46,A61,A72,A92,A101,A143,A153,A173,A192,A201,B12,B22,B30,0
104342,1,1,A11,A32,A42,A61,A74,A92,A101,A143,A151,A172,A191,A201,B11,B21,B31,0
104343,1,1,A12,A32,A43,A63,A72,A94,A101,A143,A151,A173,A191,A201,B11,B21,B31,0
104344,1,1,A12,A32,A49,A61,A75,A93,A102,A141,A152,A174,A192,A201,B11,B21,B31,0
104345,1,2,A13,A32,A40,A61,A72,A93,A103,A143,A152,A172,A191,A201,B10,B21,B32,0
104346,1,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
104347,2,1,A12,A34,A43,A61,A72,A93,A103,A143,A152,A173,A191,A201,B11,B20,B30,0
104348,1,1,A12,A32,A43,A63,A71,A92,A101,A143,A151,A171,A191,A201,B12,B21,B30,0
104349,2,1,A14,A33,A49,A62,A73,A93,A101,A143,A152,A172,A191,A201,B10,B20,B31,0
104350,2,2,A12,A34,A46,A64,A75,A93,A101,A143,A153,A173,A191,A201,B10,B20,B31,1
104351,1,1,A14,A32,A44,A61,A72,A92,A101,A143,A151,A173,A192,A201,B10,B20,B30,0
104352,1,1,A12,A32,A42,A61,A73,A92,A101,A143,A152,A173,A191,A202,B10,B20,B31,1
104353,1,1,A14,A34,A41,A65,A71,A93,A101,A143,A152,A174,A192,A201,B11,B21,B32,0
104354,2,1,A11,A30,A43,A61,A73,A93,A101,A143,A151,A173,A192,A201,B11,B22,B31,1
104355,1,1,A14,A32,A46,A63,A75,A93,A101,A143,A153,A173,A192,A201,B10,B20,B33,0
104356,1,1,A12,A32,A40,A61,A72,A93,A101,A142,A152,A172,A191,A201,B12,B20,B30,1
104357,1,1,A14,A34,A43,A65,A75,A93,A102,A143,A152,A173,A192,A201,B11,B20,B33,0
104358,2,1,A14,A33,A43,A61,A73,A93,A101,A143,A152,A174,A192,A201,B13,B21,B31,1
104359,1,1,A14,A32,A43,A61,A73,A94,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104360,1,1,A11,A32,A42,A61,A74,A92,A101,A143,A151,A173,A191,A201,B12,B20,B30,1
104361,1,1,A12,A32,A46,A65,A73,A93,A101,A143,A153,A173,A191,A201,B11,B20,B34,0
104362,1,1,A13,A32,A43,A65,A75,A93,A101,A143,A152,A174,A191,A201,B11,B21,B32,0
104363,2,1,A13,A33,A40,A61,A73,A92,A101,A142,A152,A173,A192,A201,B11,B20,B32,0
104364,1,1,A14,A32,A42,A61,A73,A94,A101,A143,A151,A173,A191,A201,B10,B20,B30,0
104365,1,1,A11,A32,A42,A61,A71,A93,A101,A143,A152,A171,A191,A201,B11,B20,B31,1
104366,1,1,A14,A32,A49,A61,A74,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
104367,2,1,A14,A34,A41,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
104368,1,1,A11,A32,A42,A61,A72,A92,A101,A143,A151,A173,A191,A201,B11,B21,B30,0
104369,1,2,A11,A32,A42,A61,A75,A93,A101,A143,A152,A173,A191,A201,B13,B21,B32,1
104370,1,1,A12,A32,A42,A61,A74,A92,A101,A143,A151,A173,A191,A201,B11,B21,B32,0
104371,1,1,A14,A32,A40,A65,A73,A93,A101,A143,A152,A173,A191,A201,B13,B21,B32,0
104372,2,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A192,A201,B11,B22,B31,0
104373,2,1,A14,A34,A42,A61,A72,A92,A101,A143,A151,A173,A191,A201,B10,B20,B30,0
104374,1,1,A14,A34,A40,A65,A75,A93,A101,A141,A153,A174,A192,A201,B15,B25,B34,0
104375,2,1,A12,A31,A410,A62,A75,A92,A101,A141,A153,A174,A192,A201,B15,B25,B34,1
104376,1,1,A11,A31,A49,A61,A74,A92,A103,A143,A151,A173,A191,A201,B14,B23,B32,1
104377,2,1,A14,A33,A43,A61,A71,A94,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104378,1,1,A14,A33,A43,A65,A75,A93,A101,A143,A153,A173,A191,A201,B10,B20,B32,0
104379,1,1,A12,A32,A40,A61,A75,A93,A101,A143,A153,A174,A192,A201,B13,B25,B34,1
104380,2,1,A14,A34,A40,A62,A73,A92,A101,A143,A152,A172,A191,A201,B10,B20,B33,0
104381,1,1,A11,A32,A42,A65,A74,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
104382,1,1,A12,A32,A41,A61,A71,A92,A101,A143,A153,A174,A192,A201,B11,B25,B32,1
104383,1,1,A14,A32,A40,A65,A74,A92,A101,A143,A151,A173,A191,A201,B11,B20,B31,0
104384,1,1,A13,A32,A40,A61,A72,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104385,2,1,A14,A33,A49,A62,A73,A93,A101,A143,A152,A172,A191,A201,B12,B21,B31,0
104386,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104387,1,1,A14,A32,A43,A65,A72,A92,A101,A143,A151,A173,A192,A201,B11,B20,B30,0
104388,2,1,A12,A34,A42,A61,A71,A93,A101,A142,A152,A174,A192,A201,B11,B22,B32,0
104389,1,1,A12,A34,A49,A63,A73,A93,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
104390,2,1,A14,A32,A49,A61,A74,A92,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
104391,1,1,A14,A32,A40,A61,A73,A94,A101,A143,A152,A174,A192,A201,B11,B20,B31,0
104392,1,1,A12,A32,A42,A64,A72,A92,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
104393,1,2,A11,A32,A40,A61,A74,A93,A101,A141,A153,A174,A192,A201,B13,B21,B32,0
104394,1,1,A11,A34,A43,A61,A74,A92,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
104395,1,1,A14,A34,A42,A61,A71,A93,A101,A143,A152,A174,A191,A201,B10,B20,B31,0
104396,1,1,A12,A33,A46,A62,A74,A93,A101,A143,A151,A173,A192,A201,B13,B24,B31,0
104397,1,1,A11,A32,A42,A61,A71,A92,A101,A143,A153,A174,A191,A201,B11,B21,B34,0
104398,2,1,A11,A34,A42,A61,A73,A94,A101,A143,A152,A173,A192,A201,B13,B20,B33,0
104399,2,1,A12,A32,A40,A61,A75,A91,A101,A143,A151,A173,A191,A201,B11,B20,B33,1
104400,2,1,A14,A34,A43,A64,A73,A92,A101,A143,A152,A172,A191,A201,B12,B20,B32,0
104401,1,1,A14,A32,A43,A61,A72,A94,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
104402,2,1,A12,A34,A49,A65,A73,A94,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
104403,2,1,A14,A33,A49,A61,A72,A93,A101,A141,A152,A173,A192,A201,B12,B23,B31,1
104404,2,1,A14,A33,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B31,0
104405,1,2,A12,A33,A40,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B21,B32,0
104406,1,1,A12,A32,A43,A61,A72,A94,A101,A143,A152,A173,A192,A201,B12,B20,B30,1
104407,2,2,A14,A34,A41,A65,A74,A93,A101,A143,A152,A173,A192,A201,B12,B20,B32,0
104408,1,1,A11,A32,A43,A61,A72,A94,A101,A143,A152,A173,A191,A202,B11,B20,B31,0
104409,1,1,A14,A32,A43,A63,A75,A91,A101,A143,A152,A174,A192,A201,B12,B21,B31,0
104410,3,1,A13,A34,A40,A63,A74,A94,A101,A143,A152,A173,A192,A201,B11,B20,B31,1
104411,1,1,A12,A32,A43,A61,A75,A92,A101,A143,A152,A173,A192,A201,B12,B20,B30,0
104412,2,1,A14,A34,A41,A61,A74,A93,A101,A143,A152,A174,A192,A201,B12,B22,B32,0
104413,2,1,A14,A34,A49,A61,A71,A93,A101,A142,A152,A174,A192,A201,B11,B20,B32,1
104414,1,2,A14,A32,A40,A63,A73,A93,A101,A143,A151,A172,A191,A202,B10,B20,B32,0
104415,1,1,A11,A32,A40,A65,A73,A92,A101,A143,A152,A173,A191,A201,B12,B20,B32,1
104416,2,2,A14,A34,A41,A61,A75,A93,A101,A143,A152,A173,A192,A201,B13,B22,B32,0
104417,1,2,A11,A32,A40,A61,A72,A93,A101,A143,A152,A172,A191,A201,B11,B21,B31,1
104418,2,1,A11,A33,A46,A65,A73,A92,A101,A143,A151,A173,A192,A201,B11,B23,B30,0
104419,1,1,A14,A32,A40,A63,A74,A92,A101,A141,A152,A174,A191,A201,B11,B21,B31,0
104420,1,1,A12,A32,A40,A65,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
104421,1,1,A14,A32,A40,A64,A74,A92,A101,A143,A151,A173,A191,A201,B11,B21,B30,0
104422,1,1,A12,A32,A41,A65,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104423,2,2,A12,A34,A40,A61,A74,A93,A101,A143,A152,A172,A191,A201,B11,B20,B33,0
104424,2,1,A14,A33,A42,A62,A74,A93,A101,A143,A152,A174,A191,A201,B11,B20,B31,0
104425,1,1,A12,A32,A42,A65,A75,A92,A101,A141,A152,A173,A192,A201,B11,B21,B31,1
104426,1,1,A12,A32,A41,A61,A73,A94,A101,A143,A151,A173,A192,A201,B11,B21,B30,0
104427,2,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
104428,2,1,A14,A34,A43,A64,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
104429,1,1,A14,A32,A42,A61,A75,A93,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
104430,3,2,A11,A34,A45,A61,A71,A92,A101,A143,A153,A171,A191,A201,B11,B20,B34,1
